534,0
535,3
536,4
537,0
538,0
539,7
540,3
541,3
542,3
543,7
544,3
545,3
546,0
547,7
548,9
549,8
550,3
551,0
552,0
553,0
554,3
555,3
556,0
557,0
558,7
559,7
560,3
561,7
562,8
563,2
564,3
565,0
566,2
567,9
568,9
569,1
570,6
571,6
572,6
573,6
574,6
575,6
576,6
577,6
578,8
579,7
580,8
581,5
582,8
583,8
584,8
585,2
586,7
587,7
588,0
589,7
590,7
591,3
592,3
593,3
594,3
595,3
596,0
597,3
598,0
599,3
600,9
601,9
602,9
603,9
604,2
605,9
606,1
607,1
608,0
609,0
610,0
611,3
612,9
613,5
614,1
615,2
616,5
617,1
618,9
619,9
620,2
621,1
622,9
623,4
624,9
625,1
626,1
627,9
628,9
629,1
630,0
631,7
632,0
633,0
634,0
635,3
636,8
637,3
638,0
639,0
640,3
641,3
642,8
643,8
644,7
645,7
646,4
647,8
648,2
649,8
650,7
651,7
652,7
653,0
654,8
655,7
656,7
657,7
658,3
659,0
660,0
661,3
662,0
663,3
664,3
665,0
666,3
667,0
668,0
669,3
670,0
671,0
672,0
673,0
674,4
675,0
676,0
677,4
678,0
679,8
680,0
681,0
682,4
683,8
684,8
685,0
686,8
687,7
688,7
689,7
690,8
691,7
692,0
693,3
694,0
695,0
696,3
697,4
698,7
699,2
700,0
701,2
702,0
703,8
704,8
705,4
706,4
707,4
708,7
709,1
710,1
711,9
712,1
713,1
714,1
715,9
716,1
717,1
718,2
719,2
720,1
721,1
722,9
723,9
724,9
725,2
726,1
727,1
728,9
729,1
730,1
731,5
732,1
733,9
734,1
735,1
736,1
737,9
738,1
739,1
740,1
741,9
742,1
743,6
744,6
745,6
746,6
747,7
748,0
749,3
750,0
751,3
752,7
753,7
754,7
755,3
756,6
757,6
758,6
759,6
760,0
761,8
762,3
763,3
764,0
765,0
766,7
767,7
768,3
769,7
770,7
771,3
772,0
773,0
774,7
775,7
776,7
777,7
778,3
779,7
780,7
781,3
782,7
783,3
784,3
785,3
786,7
787,3
788,7
789,3
790,0
791,3
792,3
793,8
794,0
795,0
796,0
797,7
798,0
799,0
800,3
801,3
802,3
803,7
804,3
805,3
806,3
807,3
808,3
809,0
810,0
811,0
812,7
813,3
814,3
815,0
816,3
817,0
818,0
819,3
820,7
821,0
822,7
823,3
824,3
825,3
826,3
827,7
828,3
829,2
830,1
831,1
832,9
833,9
834,1
835,2
836,9
837,2
838,7
839,4
840,0
841,4
842,7
843,1
844,1
845,9
846,1
847,1
848,1
849,1
850,2
851,1
852,1
853,2
854,1
855,2
856,2
857,9
858,2
859,2
860,2
861,9
862,1
863,9
864,2
865,2
866,9
867,9
868,9
869,9
870,1
871,9
872,2
873,2
874,9
875,9
876,2
877,9
878,1
879,8
880,5
881,7
882,7
883,8
884,8
885,1
886,2
887,1
888,2
889,1
890,2
891,1
892,1
893,1
894,2
895,2
896,2
897,2
898,2
899,2
900,2
901,7
902,5
903,4
904,4
905,2
906,2
907,4
908,8
909,2
910,9
911,5
912,4
913,9
914,5
915,7
916,4
917,2
918,8
919,8
920,7
921,8
922,8
923,8
924,1
925,9
926,2
927,9
928,9
929,9
930,9
931,9
932,9
933,1
934,8
935,2
936,2
937,9
938,7
939,2
940,2
941,0
942,8
943,0
944,5
945,9
946,5
947,1
948,5
949,9
950,5
951,5
952,5
953,5
954,2
955,5
956,5
957,5
958,5
959,2
960,2
961,2
962,2
963,0
964,0
965,0
966,0
967,0
968,0
969,0
970,0
971,0
972,0
973,0
974,7
975,3
976,3
977,7
978,8
979,3
980,7
981,0
982,1
983,9
984,2
985,1
986,1
987,3
988,7
989,7
990,0
991,0
992,0
993,7
994,8
995,8
996,7
997,8
998,2
999,3
1000,0
1001,7
1002,9
1003,8
1004,4
1005,2
1006,4
1007,5
1008,4
1009,9
1010,5
1011,7
1012,4
1013,9
1014,9
1015,9
1016,2
1017,1
1018,2
1019,9
1020,1
1021,1
1022,9
1023,5
1024,1
1025,9
1026,2
1027,1
1028,9
1029,1
1030,4
1031,9
1032,1
1033,2
1034,1
1035,2
1036,9
1037,1
1038,9
1039,9
1040,9
1041,1
1042,9
1043,9
1044,1
1045,9
1046,1
1047,1
1048,9
1049,7
1050,1
1051,5
1052,2
1053,1
1054,1
1055,9
1056,9
1057,6
1058,6
1059,6
1060,6
1061,6
1062,6
1063,6
1064,0
1065,3
1066,3
1067,0
1068,0
1069,9
1070,1
1071,1
1072,2
1073,1
1074,9
1075,4
1076,9
1077,9
1078,1
1079,9
1080,1
1081,9
1082,1
1083,4
1084,9
1085,1
1086,9
1087,9
1088,1
1089,9
1090,1
1091,9
1092,1
1093,9
1094,9
1095,4
1096,1
1097,9
1098,9
1099,1
1100,1
1101,9
1102,4
1103,9
1104,5
1105,1
1106,9
1107,9
1108,1
1109,1
1110,2
1111,5
1112,5
1113,2
1114,1
1115,1
1116,1
1117,2
1118,3
1119,0
1120,0
1121,0
1122,0
1123,7
1124,5
1125,0
1126,0
1127,3
1128,3
1129,5
1130,3
1131,3
1132,0
1133,0
1134,0
1135,3
1136,2
1137,7
1138,4
1139,4
1140,7
1141,7
1142,4
1143,4
1144,4
1145,4
1146,2
1147,9
1148,1
1149,2
1150,9
1151,9
1152,9
1153,7
1154,0
1155,0
1156,3
1157,5
1158,2
1159,1
1160,9
1161,8
1162,8
1163,1
1164,9
1165,8
1166,4
1167,5
1168,2
1169,8
1170,9
1171,1
1172,1
1173,9
1174,9
1175,1
1176,1
1177,3
1178,0
1179,3
1180,0
1181,3
1182,3
1183,8
1184,0
1185,0
1186,7
1187,3
1188,3
1189,3
1190,0
1191,0
1192,0
1193,3
1194,3
1195,0
1196,3
1197,3
1198,0
1199,3
1200,3
1201,0
1202,3
1203,6
1204,6
1205,6
1206,6
1207,6
1208,5
1209,6
1210,6
1211,6
1212,6
1213,6
1214,6
1215,6
1216,6
1217,6
1218,2
1219,2
1220,0
1221,7
1222,9
1223,5
1224,2
1225,2
1226,2
1227,0
1228,0
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,3
1237,0
1238,3
1239,3
1240,0
1241,0
1242,0
1243,0
1244,0
1245,0
1246,0
1247,0
1248,0
1249,7
1250,4
1251,0
1252,5
1253,0
1254,7
1255,4
1256,0
1257,5
1258,0
1259,0
1260,0
1261,0
1262,0
1263,3
1264,0
1265,4
1266,0
1267,7
1268,4
1269,5
1270,0
1271,0
1272,7
1273,8
1274,8
1275,9
1276,8
1277,7
1278,6
1279,6
1280,6
1281,6
1282,6
1283,6
1284,6
1285,6
1286,6
1287,6
1288,6
1289,6
1290,9
1291,2
1292,2
1293,1
1294,1
1295,2
1296,1
1297,1
1298,0
1299,0
1300,0
1301,5
1302,7
1303,3
1304,0
1305,0
1306,5
1307,0
1308,3
1309,0
1310,0
1311,3
1312,3
1313,2
1314,5
1315,4
1316,0
1317,5
1318,0
1319,1
1320,7
1321,4
1322,7
1323,5
1324,7
1325,8
1326,7
1327,7
1328,8
1329,7
1330,7
1331,4
1332,7
1333,2
1334,2
1335,9
1336,1
1337,1
1338,2
1339,1
1340,1
1341,2
1342,9
1343,2
1344,9
1345,1
1346,1
1347,9
1348,9
1349,1
1350,9
1351,1
1352,9
1353,6
1354,6
1355,5
1356,5
1357,0
1358,0
1359,3
1360,7
1361,7
1362,0
1363,9
1364,1
1365,2
1366,9
1367,9
1368,1
1369,2
1370,1
1371,9
1372,9
1373,9
1374,9
1375,9
1376,1
1377,1
1378,9
1379,9
1380,1
1381,1
1382,1
1383,1
1384,1
1385,5
1386,1
1387,1
1388,9
1389,5
1390,1
1391,5
1392,9
1393,9
1394,1
1395,2
1396,1
1397,9
1398,1
1399,9
1400,4
1401,9
1402,2
1403,9
1404,9
1405,1
1406,9
1407,4
1408,9
1409,9
1410,2
1411,9
1412,5
1413,9
1414,9
1415,1
1416,2
1417,1
1418,9
1419,9
1420,1
1421,1
1422,2
1423,9
1424,9
1425,2
1426,9
1427,7
1428,7
1429,8
1430,7
1431,2
1432,8
1433,2
1434,2
1435,8
1436,7
1437,7
1438,7
1439,8
1440,7
1441,8
1442,8
1443,7
1444,7
1445,7
1446,9
1447,1
1448,1
1449,9
1450,9
1451,1
1452,1
1453,1
1454,9
1455,9
1456,0
1457,0
1458,3
1459,0
1460,3
1461,0
1462,0
1463,1
1464,2
1465,9
1466,1
1467,9
1468,9
1469,1
1470,1
1471,9
1472,5
1473,1
1474,9
1475,1
1476,9
1477,9
1478,9
1479,9
1480,5
1481,1
1482,1
1483,1
1484,9
1485,5
1486,1
1487,2
1488,1
1489,2
1490,9
1491,9
1492,1
1493,9
1494,9
1495,1
1496,2
1497,1
1498,7
1499,4
1500,2
1501,4
1502,2
1503,4
1504,1
1505,4
1506,9
1507,1
1508,1
1509,2
1510,2
1511,9
1512,7
1513,0
1514,3
1515,5
1516,0
1517,9
1518,1
1519,1
1520,9
1521,9
1522,9
1523,8
1524,8
1525,0
1526,2
1527,8
1528,6
1529,6
1530,6
1531,6
1532,6
1533,6
1534,6
1535,6
1536,6
1537,6
1538,6
1539,6
1540,6
1541,6
1542,6
1543,1
1544,1
1545,1
1546,9
1547,9
1548,9
1549,1
1550,1
1551,1
1552,1
1553,1
1554,9
1555,9
1556,9
1557,9
1558,9
1559,1
1560,4
1561,4
1562,4
1563,2
1564,4
1565,4
1566,9
1567,4
1568,4
1569,4
1570,8
1571,2
1572,4
1573,2
1574,2
1575,2
1576,4
1577,4
1578,5
1579,2
1580,4
1581,4
1582,2
1583,4
1584,5
1585,4
1586,4
1587,5
1588,4
1589,4
1590,9
1591,4
1592,2
1593,2
1594,4
1595,4
1596,9
1597,9
1598,4
1599,9
1600,4
1601,2
1602,9
1603,1
1604,4
1605,9
1606,9
1607,6
1608,6
1609,6
1610,6
1611,6
1612,6
1613,6
1614,6
1615,6
1616,6
1617,6
1618,6
1619,6
1620,6
1621,6
1622,6
1623,6
1624,6
1625,6
1626,6
1627,5
1628,6
1629,6
1630,6
1631,6
1632,6
1633,6
1634,6
1635,6
1636,6
1637,6
1638,6
1639,6
1640,6
1641,6
1642,6
1643,6
1644,6
1645,6
1646,6
1647,6
1648,6
1649,6
1650,6
1651,6
1652,6
1653,6
1654,6
1655,6
1656,6
1657,6
1658,6
1659,6
1660,6
1661,6
1662,6
1663,3
1664,3
1665,3
1666,3
1667,8
1668,0
1669,7
1670,3
1671,6
1672,6
1673,6
1674,6
1675,7
1676,0
1677,8
1678,8
1679,3
1680,2
1681,7
1682,7
1683,2
1684,0
1685,0
1686,0
1687,0
1688,0
1689,0
1690,0
1691,0
1692,0
1693,9
1694,1
1695,1
1696,2
1697,2
1698,1
1699,1
1700,9
1701,1
1702,2
1703,1
1704,2
1705,1
1706,2
1707,2
1708,2
1709,1
1710,9
1711,1
1712,9
1713,1
1714,9
1715,1
1716,9
1717,2
1718,1
1719,2
1720,1
1721,3
1722,0
1723,0
1724,3
1725,7
1726,2
1727,7
1728,7
1729,8
1730,2
1731,8
1732,1
1733,9
1734,2
1735,9
1736,9
1737,1
1738,5
1739,2
1740,9
1741,1
1742,1
1743,2
1744,1
1745,9
1746,9
1747,9
1748,1
1749,1
1750,9
1751,9
1752,9
1753,9
1754,1
1755,9
1756,9
1757,7
1758,9
1759,0
1760,7
1761,7
1762,7
1763,7
1764,3
1765,3
1766,0
1767,0
1768,0
1769,0
1770,3
1771,0
1772,3
1773,3
1774,8
1775,8
1776,3
1777,7
1778,0
1779,3
1780,0
1781,8
1782,3
1783,3
1784,7
1785,0
1786,3
1787,3
1788,3
1789,0
1790,0
1791,0
1792,3
1793,0
1794,3
1795,3
1796,0
1797,7
1798,0
1799,0
1800,0
1801,7
1802,3
1803,7
1804,0
1805,3
1806,3
1807,4
1808,7
1809,3
1810,3
1811,7
1812,3
1813,3
1814,0
1815,3
1816,1
1817,1
1818,5
1819,2
1820,9
1821,2
1822,4
1823,9
1824,9
1825,1
1826,2
1827,2
1828,2
1829,2
1830,2
1831,2
1832,2
1833,9
1834,9
1835,5
1836,9
1837,2
1838,2
1839,1
1840,9
1841,1
1842,9
1843,2
1844,4
1845,2
1846,9
1847,9
1848,2
1849,0
1850,0
1851,2
1852,2
1853,8
1854,2
1855,7
1856,0
1857,8
1858,3
1859,7
1860,2
1861,7
1862,8
1863,7
1864,2
1865,8
1866,8
1867,3
1868,7
1869,3
1870,3
1871,7
1872,7
1873,3
1874,3
1875,7
1876,8
1877,0
1878,7
1879,0
1880,0
1881,7
1882,3
1883,3
1884,0
1885,1
1886,9
1887,9
1888,9
1889,1
1890,1
1891,1
1892,1
1893,1
1894,9
1895,1
1896,9
1897,1
1898,1
1899,1
1900,1
1901,2
1902,9
1903,2
1904,9
1905,1
1906,1
1907,9
1908,9
1909,2
1910,1
1911,2
1912,2
1913,9
1914,2
1915,4
1916,2
1917,9
1918,1
1919,9
1920,9
1921,1
1922,1
1923,9
1924,9
1925,1
1926,1
1927,9
1928,5
1929,1
1930,5
1931,9
1932,2
1933,9
1934,2
1935,8
1936,8
1937,7
1938,2
1939,0
1940,4
1941,7
1942,2
1943,7
1944,7
1945,0
1946,7
1947,8
1948,8
1949,4
1950,8
1951,7
1952,2
1953,8
1954,8
1955,7
1956,7
1957,8
1958,4
1959,0
1960,8
1961,8
1962,8
1963,2
1964,8
1965,7
1966,7
1967,8
1968,4
1969,7
1970,8
1971,2
1972,8
1973,8
1974,7
1975,9
1976,2
1977,7
1978,8
1979,7
1980,8
1981,8
1982,0
1983,8
1984,4
1985,7
1986,7
1987,2
1988,4
1989,7
1990,8
1991,8
1992,8
1993,0
1994,7
1995,7
1996,2
1997,8
1998,8
1999,8
2000,8
2001,8
2002,8
2003,7
2004,7
2005,0
2006,2
2007,7
2008,2
2009,7
2010,2
2011,2
2012,2
2013,9
2014,2
2015,2
2016,2
2017,4
2018,5
2019,5
2020,9
2021,9
2022,1
2023,1
2024,2
2025,9
2026,5
2027,1
2028,1
2029,9
2030,1
2031,9
2032,2
2033,1
2034,9
2035,9
2036,1
2037,1
2038,2
2039,9
2040,1
2041,9
2042,2
2043,1
2044,5
2045,1
2046,9
2047,5
2048,9
2049,9
2050,2
2051,2
2052,2
2053,5
2054,9
2055,9
2056,7
2057,3
2058,3
2059,0
2060,3
2061,3
2062,3
2063,0
2064,4
2065,3
2066,0
2067,2
2068,0
2069,0
2070,0
2071,7
2072,0
2073,0
2074,3
2075,7
2076,7
2077,0
2078,7
2079,0
2080,3
2081,8
2082,0
2083,0
2084,0
2085,0
2086,3
2087,0
2088,3
2089,0
2090,7
2091,3
2092,0
2093,3
2094,0
2095,3
2096,0
2097,2
2098,3
2099,3
2100,3
2101,3
2102,3
2103,7
2104,3
2105,7
2106,3
2107,7
2108,3
2109,7
2110,0
2111,3
2112,2
2113,3
2114,0
2115,3
2116,7
2117,0
2118,3
2119,4
2120,3
2121,0
2122,3
2123,0
2124,7
2125,3
2126,0
2127,3
2128,3
2129,3
2130,8
2131,7
2132,7
2133,7
2134,0
2135,7
2136,0
2137,6
2138,6
2139,6
2140,6
2141,6
2142,6
2143,6
2144,6
2145,6
2146,6
2147,1
2148,9
2149,5
2150,5
2151,9
2152,5
2153,6
2154,6
2155,6
2156,6
2157,6
2158,6
2159,1
2160,6
2161,5
2162,6
2163,6
2164,6
2165,1
2166,1
2167,2
2168,9
2169,2
2170,1
2171,9
2172,1
2173,8
2174,3
2175,7
2176,0
2177,9
2178,9
2179,9
2180,1
2181,9
2182,9
2183,1
2184,1
2185,2
2186,9
2187,9
2188,4
2189,4
2190,2
2191,1
2192,9
2193,2
2194,1
2195,2
2196,2
2197,9
2198,1
2199,2
2200,9
2201,9
2202,2
2203,0
2204,7
2205,3
2206,7
2207,3
2208,0
2209,0
2210,3
2211,3
2212,0
2213,5
2214,1
2215,9
2216,5
2217,4
2218,7
2219,4
2220,2
2221,2
2222,2
2223,2
2224,7
2225,0
2226,2
2227,8
2228,8
2229,8
2230,4
2231,8
2232,7
2233,7
2234,8
2235,0
2236,4
2237,0
2238,2
2239,9
2240,2
2241,5
2242,6
2243,6
2244,6
2245,2
2246,6
2247,6
2248,6
2249,6
2250,6
2251,5
2252,5
2253,5
2254,6
2255,4
2256,6
2257,1
2258,2
2259,2
2260,9
2261,5
2262,5
2263,5
2264,5
2265,1
2266,5
2267,5
2268,3
2269,7
2270,3
2271,7
2272,3
2273,6
2274,5
2275,6
2276,6
2277,6
2278,6
2279,6
2280,6
2281,2
2282,9
2283,2
2284,1
2285,2
2286,1
2287,1
2288,1
2289,1
2290,2
2291,9
2292,9
2293,0
2294,0
2295,0
2296,3
2297,3
2298,7
2299,0
2300,3
2301,3
2302,9
2303,1
2304,1
2305,5
2306,2
2307,1
2308,1
2309,2
2310,1
2311,1
2312,2
2313,2
2314,1
2315,1
2316,1
2317,1
2318,9
2319,1
2320,1
2321,2
2322,9
2323,1
2324,1
2325,8
2326,8
2327,7
2328,2
2329,7
2330,2
2331,4
2332,5
2333,5
2334,4
2335,9
2336,9
2337,9
2338,4
2339,0
2340,4
2341,4
2342,9
2343,5
2344,9
2345,1
2346,9
2347,1
2348,1
2349,1
2350,7
2351,0
2352,3
2353,0
2354,3
2355,0
2356,0
2357,3
2358,0
2359,3
2360,0
2361,0
2362,3
2363,0
2364,3
2365,0
2366,8
2367,8
2368,8
2369,7
2370,7
2371,7
2372,7
2373,7
2374,9
2375,5
2376,7
2377,2
2378,2
2379,2
2380,9
2381,1
2382,1
2383,5
2384,9
2385,1
2386,2
2387,9
2388,1
2389,5
2390,9
2391,1
2392,2
2393,1
2394,2
2395,5
2396,6
2397,6
2398,6
2399,6
2400,6
2401,6
2402,9
2403,9
2404,9
2405,2
2406,9
2407,1
2408,9
2409,1
2410,1
2411,9
2412,2
2413,1
2414,9
2415,2
2416,9
2417,2
2418,1
2419,9
2420,1
2421,9
2422,9
2423,5
2424,2
2425,1
2426,1
2427,5
2428,9
2429,9
2430,1
2431,1
2432,1
2433,1
2434,9
2435,1
2436,9
2437,9
2438,1
2439,2
2440,9
2441,1
2442,9
2443,1
2444,2
2445,1
2446,1
2447,2
2448,5
2449,1
2450,9
2451,9
2452,5
2453,9
2454,9
2455,2
2456,9
2457,1
2458,9
2459,1
2460,1
2461,1
2462,9
2463,1
2464,4
2465,1
2466,1
2467,2
2468,5
2469,1
2470,2
2471,9
2472,1
2473,1
2474,9
2475,1
2476,9
2477,1
2478,1
2479,9
2480,9
2481,9
2482,9
2483,9
2484,1
2485,1
2486,9
2487,9
2488,1
2489,3
2490,3
2491,3
2492,7
2493,0
2494,3
2495,3
2496,0
2497,0
2498,0
2499,7
2500,3
2501,3
2502,3
2503,3
2504,3
2505,3
2506,3
2507,3
2508,7
2509,7
2510,3
2511,3
2512,0
2513,0
2514,0
2515,0
2516,0
2517,3
2518,3
2519,3
2520,4
2521,3
2522,7
2523,0
2524,0
2525,4
2526,0
2527,0
2528,0
2529,5
2530,7
2531,9
2532,0
2533,8
2534,5
2535,0
2536,7
2537,7
2538,0
2539,5
2540,0
2541,7
2542,0
2543,0
2544,7
2545,3
2546,3
2547,5
2548,5
2549,9
2550,1
2551,9
2552,9
2553,1
2554,2
2555,5
2556,1
2557,9
2558,1
2559,9
2560,1
2561,1
2562,1
2563,1
2564,9
2565,9
2566,2
2567,9
2568,1
2569,9
2570,9
2571,2
2572,2
2573,0
2574,4
2575,4
2576,2
2577,4
2578,9
2579,1
2580,1
2581,1
2582,9
2583,1
2584,1
2585,5
2586,1
2587,5
2588,5
2589,5
2590,5
2591,5
2592,5
2593,5
2594,5
2595,5
2596,5
2597,5
2598,5
2599,7
2600,0
2601,0
2602,0
2603,3
2604,7
2605,0
2606,3
2607,3
2608,0
2609,0
2610,0
2611,3
2612,3
2613,0
2614,7
2615,7
2616,7
2617,5
2618,3
2619,0
2620,3
2621,3
2622,4
2623,7
2624,4
2625,8
2626,4
2627,7
2628,2
2629,4
2630,5
2631,4
2632,2
2633,8
2634,1
2635,2
2636,8
2637,2
2638,4
2639,2
2640,2
2641,4
2642,2
2643,2
2644,2
2645,4
2646,9
2647,4
2648,1
2649,2
2650,4
2651,8
2652,2
2653,8
2654,7
2655,7
2656,8
2657,7
2658,8
2659,8
2660,7
2661,8
2662,8
2663,8
2664,7
2665,8
2666,7
2667,7
2668,8
2669,7
2670,2
2671,7
2672,7
2673,7
2674,8
2675,8
2676,8
2677,8
2678,8
2679,2
2680,7
2681,7
2682,8
2683,8
2684,7
2685,7
2686,8
2687,8
2688,3
2689,0
2690,0
2691,0
2692,0
2693,1
2694,9
2695,1
2696,9
2697,9
2698,5
2699,5
2700,6
2701,5
2702,5
2703,5
2704,0
2705,3
2706,3
2707,3
2708,3
2709,3
2710,0
2711,0
2712,0
2713,3
2714,0
2715,0
2716,3
2717,0
2718,8
2719,3
2720,7
2721,3
2722,0
2723,7
2724,7
2725,0
2726,3
2727,0
2728,0
2729,0
2730,7
2731,7
2732,5
2733,6
2734,6
2735,6
2736,6
2737,6
2738,6
2739,6
2740,6
2741,5
2742,8
2743,0
2744,2
2745,2
2746,8
2747,0
2748,0
2749,0
2750,0
2751,1
2752,9
2753,9
2754,9
2755,1
2756,9
2757,1
2758,9
2759,9
2760,1
2761,9
2762,5
2763,1
2764,1
2765,1
2766,9
2767,9
2768,9
2769,9
2770,2
2771,1
2772,1
2773,2
2774,9
2775,9
2776,9
2777,9
2778,1
2779,1
2780,2
2781,5
2782,5
2783,2
2784,1
2785,5
2786,1
2787,1
2788,9
2789,9
2790,9
2791,1
2792,9
2793,1
2794,9
2795,5
2796,9
2797,1
2798,1
2799,9
2800,2
2801,1
2802,9
2803,1
2804,9
2805,9
2806,7
2807,7
2808,3
2809,3
2810,0
2811,3
2812,0
2813,7
2814,4
2815,7
2816,0
2817,0
2818,0
2819,4
2820,7
2821,4
2822,2
2823,1
2824,4
2825,5
2826,2
2827,2
2828,5
2829,4
2830,4
2831,1
2832,1
2833,2
2834,1
2835,1
2836,2
2837,2
2838,3
2839,0
2840,7
2841,3
2842,3
2843,3
2844,3
2845,3
2846,3
2847,0
2848,7
2849,0
2850,7
2851,3
2852,3
2853,3
2854,0
2855,3
2856,3
2857,0
2858,7
2859,3
2860,7
2861,7
2862,7
2863,3
2864,3
2865,0
2866,0
2867,7
2868,0
2869,3
2870,0
2871,3
2872,3
2873,0
2874,0
2875,3
2876,8
2877,0
2878,5
2879,7
2880,0
2881,0
2882,0
2883,0
2884,3
2885,0
2886,0
2887,0
2888,0
2889,7
2890,3
2891,0
2892,3
2893,0
2894,0
2895,0
2896,0
2897,0
2898,0
2899,4
2900,0
2901,0
2902,7
2903,0
2904,0
2905,0
2906,7
2907,0
2908,8
2909,0
2910,0
2911,0
2912,5
2913,0
2914,0
2915,0
2916,0
2917,5
2918,5
2919,5
2920,5
2921,5
2922,5
2923,5
2924,5
2925,5
2926,5
2927,5
2928,5
2929,1
2930,9
2931,9
2932,9
2933,1
2934,2
2935,1
2936,2
2937,2
2938,1
2939,1
2940,2
2941,9
2942,1
2943,1
2944,1
2945,1
2946,9
2947,9
2948,1
2949,6
2950,6
2951,6
2952,2
2953,4
2954,6
2955,6
2956,6
2957,9
2958,6
2959,9
2960,6
2961,5
2962,4
2963,2
2964,6
2965,6
2966,6
2967,9
2968,5
2969,1
2970,1
2971,1
2972,1
2973,9
2974,9
2975,5
2976,9
2977,7
2978,8
2979,8
2980,8
2981,7
2982,8
2983,3
2984,1
2985,1
2986,9
2987,5
2988,8
2989,7
2990,7
2991,0
2992,7
2993,8
2994,0
2995,3
2996,2
2997,7
2998,0
2999,3
